Sample_ID,Easting,Northing,Na2O_%,MgO_%,Al2O3_%,SiO2_%,P2O5_%,S_mgkg,Cl_mgkg,K2O_%,CaO_%,TiO2_%,MnO_%,Fe2O3_%,Sc_mgkg,V_mgkg,Cr_mgkg,Co_mgkg,Ni_mgkg,Cu_mgkg,Zn_mgkg,Ga_mgkg,Ge_mgkg,As_mgkg,Se_mgkg,Br_mgkg,Rb_mgkg,Sr_mgkg,Y_mgkg,Zr_mgkg,Nb_mgkg,Mo_mgkg,Nd_mgkg,Sm_mgkg,Yb_mgkg,Hf_mgkg,Ta_mgkg,W_mgkg,Tl_mgkg,Pb_mgkg,Bi_mgkg,Th_mgkg,U_mgkg,Ag_mgkg,Cd_mgkg,In_mgkg,Sn_mgkg,Sb_mgkg,Te_mgkg,I_mgkg,Cs_mgkg,Ba_mgkg,La_mgkg,Ce_mgkg,Au_ugkg,Pd_ugkg,Pt_ugkg
588572C,244684,434810,2,2.4,13.6,63,0.23,500,100,2.17,0.96,0.803,0.179,6.88,14.4,95.1,76.8,19.3,30.8,19.6,69.9,15,0.6,8.8,0.1,11.5,58.2,132.2,27.9,657,15.1,0.5,31.8,2.4,4.1,13.5,0.5,1.9,0.6,11,0.7,9.3,1.8,0.25,0.25,0.25,1.3,0.1,0.25,5.9,2,532,37,69,1.84,1.47,1.03
588573C,237458,444972,1.5,2.5,10.8,49,0.4,161,100,1.78,2.33,1.005,1.506,10.75,11.9,110.7,45.3,48.9,33,36.2,146.6,13.8,1.1,11.9,1,32.2,61.7,169.8,39.2,355.5,14.7,1.8,43.1,8.2,3.4,6.5,0.6,3.5,0.4,17.6,0.6,9.4,3.1,0.1,0.2,0.1,2.7,0.6,0.25,32.3,3,679,45,90,1.5,1.94,2.33
588575C,230464,399301,1.2,2.3,10.8,53,0.43,31,100,2.01,1.51,0.83,0.121,4.6,11.3,69.4,69.2,12.2,32.8,29.7,130.1,13.2,0.6,7,0.5,14.9,65,214.2,30.3,696.3,14.8,0.9,28.2,4.4,3.4,14.2,1,3.2,0.6,31.8,0.4,10.7,3.5,0.25,0.1,0.25,2.3,0.3,0.1,3.5,1,393,31,63,49.89,0.25,0.28
588576C,238061,419590,1.7,2.1,16.7,61,0.28,500,100,2.67,0.77,1.201,0.218,6.74,14.5,103.7,81.5,32.7,35.7,32.8,89.1,18.6,0.8,5.6,0.6,15.1,85.6,157.8,36.7,1848.1,21.6,1.3,44.6,4.7,4.8,42.5,1,3.6,0.7,22.8,1,14.9,4.6,0.25,0.4,0.25,2.6,0.3,0.2,4.3,2,577,44,86,4.63,0.98,0.57
588578C,224032,393501,1.4,1.6,11,52,0.49,500,100,2.68,1.04,0.719,0.46,5.46,8.8,62.1,37.8,19.2,16,17.5,91.1,14.5,0.3,3.8,0.8,17.5,95.2,101.2,42.7,758,15.4,0.6,52.4,5.3,4.5,15.4,1.2,3.9,0.9,22.7,0.1,12,4.2,0.25,0.4,0.25,3.4,0.2,0.2,7.7,2,625,54,102,1.44,0.51,0.2
588579C,195666,394005,2.2,2.1,12.9,54,0.19,112,116,3.2,1.11,0.724,0.472,5.31,9.8,83.4,93.1,17.7,37.1,36.5,120.8,16.7,1.1,5.1,1.6,174.2,124.2,96,26.4,340.4,18.8,7.5,22.9,4.2,3.1,7.6,1.3,5,1.6,112.1,0.5,21.8,16.3,0.25,0.4,0.25,2.3,0.4,0.2,20.6,2,342,30,58,3.02,0.77,0.52
588580C,231440,403611,1,2.2,15.3,63,0.29,382,100,2.94,0.88,0.841,0.08,5.58,12.5,88.1,85.8,16.2,30.5,20.9,96.7,17.7,1.1,10.1,0.6,32.4,106.7,146.2,26.4,574.7,15.6,0.8,34.2,4.7,3,11.7,1,3.1,0.9,24,0.9,12.9,3.7,0.25,0.25,0.25,2.4,0.9,0.1,17.7,4,507,39,73,2.21,0.84,0.53
588581C,223427,424931,0.9,1.8,10.3,52,0.89,525,111,2.27,1.26,0.631,0.246,6.65,9,54.8,36.6,20.3,21.9,30,122,11.4,1.5,28.1,0.4,21.3,65.8,150.4,32.8,707.9,11.6,1.7,35.2,4.5,3.3,13.7,0.8,2.7,0.9,24.4,0.6,10.8,4.1,0.25,0.4,0.25,2.4,0.4,0.25,8.9,2,499,39,76,4.1,1.05,0.86
588582C,252583,436773,1.4,1.4,12.5,54,0.25,500,100,2.17,0.67,0.978,1.537,9.39,13.2,85,65.3,92.4,33.7,20,107.7,14.2,1.1,6.6,0.3,25.2,66.9,108.5,36,2000,16.5,1.5,45,5.7,4.2,55.9,0.5,3.2,0.25,17.6,1.4,13.4,4.3,0.25,0.3,0.25,2.7,0.6,0.7,15.5,2,544,44,107,200.04,1.1,0.58
588583C,243553,444796,1,2.4,12.8,54,0.19,500,100,2.7,1.04,0.689,0.567,9.65,8.8,84.9,52.6,35.3,26.2,17.2,115.7,15.9,0.8,31,0.5,18.5,85.6,146.4,27,449.4,11.5,1.1,32.8,4.2,2.2,8.4,0.5,1.4,0.8,15.8,0.7,8.9,2.3,0.2,0.5,0.1,1.6,0.3,0.25,10.4,2,611,38,72,1.76,1.3,0.66
588584C,233560,413438,1.5,2,13.8,57,0.4,551,100,1.88,1.25,0.982,0.102,5.56,13.8,98.6,68.8,41,48.5,60.9,152.2,15.6,0.8,8.2,0.8,18.8,62.2,148.4,36.1,491,18.1,0.7,45.4,7.7,3.4,9.8,1,3.5,0.7,36.8,1.1,11.4,4.2,0.25,0.6,0.25,4.6,0.8,0.1,3.9,1,394,54,101,3.9,2.09,1.2
588585C,253196,435874,1.5,1.2,12.2,56,0.26,16,100,1.88,0.73,0.982,0.157,8.26,11.2,76.8,66.1,30.3,39.1,26.9,83.3,13.2,0.8,9.9,0.2,18.3,59.4,137.3,28.3,459.8,17.8,0.6,35.7,3,3.2,8.9,0.2,2,0.2,12.7,0.5,9.4,3,0.25,0.2,0.25,1.6,0.4,0.1,6.2,2,391,41,76,2.16,1.32,0.66
588586C,231116,419003,0.8,1.6,8.4,53,0.2,566,68,1.91,7.6,0.454,0.071,3.44,7.6,60.9,42.2,13,22.8,20.2,54.3,10,0.6,5.6,0.7,49.5,66.5,338.8,20.4,193.8,8,1.6,24,4.6,1.5,3.8,0.5,1.9,0.8,12.9,0.4,6.2,2.6,0.25,0.2,0.1,1.9,0.3,0.3,18.8,3,360,27,44,1.48,1.15,0.61
588587C,239237,448833,1,2.7,12.7,43,0.71,28833.12,83,2.21,2.56,1.075,0.076,9.6,17.6,119.2,86,18.5,39.6,121.6,317.9,16.3,0.3,14.9,1.9,61.2,80.5,195.4,36.9,650.8,15.1,16.4,45.4,6.3,3.4,13.2,0.5,2.3,0.7,45.7,1.7,12.8,11.3,0.3,0.4,0.25,10.7,1.8,0.25,43.1,3,659,50,90,69.16,6.27,7.54
588588C,231539,426170,1.4,1.4,12.1,69,0.14,500,100,2.06,0.43,0.713,0.197,3.99,7.6,50.7,44.7,18,24,14.8,69.4,12.3,0.7,7.8,0.1,10.7,58,91.9,25,706.1,14.1,0.5,30.2,3.1,2.6,14.1,0.5,2.6,0.4,28.4,0.5,11.5,2.8,0.25,0.25,0.25,4.3,0.5,0.5,4.9,0.5,353,47,86,1.13,0.25,0.18
588589C,227190,391696,1.6,2.1,12.8,62,0.43,48,100,2.64,1.16,0.805,0.483,6.12,11.8,71.3,49.6,19.7,26,19.9,144.6,15.6,1.2,23.7,0.6,33,94.5,155.1,32.6,680,16.4,0.9,35.5,3.4,3,14.6,0.7,3.3,0.7,27.8,0.5,11.6,3.5,0.25,0.4,0.25,2.1,0.7,0.25,13.2,2,614,36,74,3.94,0.25,0.16
588590C,231524,423651,1.5,1.4,14.5,64,0.28,500,100,2.84,1.15,0.576,0.288,4.72,8.6,59.8,55.3,15.2,22.2,13.8,139.9,15.3,1.1,7.1,0.7,26.3,89.4,102.5,19.3,551.4,10.8,0.6,29.6,1.8,1.4,10.8,0.7,2.4,0.5,22.3,0.15,11.3,2.6,0.25,0.2,0.25,3.9,0.8,0.1,18.8,2,560,37,71,1.31,0.25,0.05
588591C,226003,393761,1.7,1.9,12,61,0.39,500,100,2.32,1.12,0.764,0.404,5.24,6.8,61.4,45.9,19.4,20,13.8,112.3,13.5,0.1,19.7,0.6,21.9,79,190.1,26.9,545.2,16.3,1.2,28.8,4.5,2.5,11.4,0.6,2.4,0.6,23.7,0.3,8.9,2.9,0.25,0.2,0.25,3.1,0.6,0.1,8.7,2,539,30,60,1.46,0.25,0.05
588593C,230446,424276,1.5,1.3,13.4,63,0.32,500,100,2.55,1.2,0.618,0.295,4.71,6.7,57.1,53.5,15.5,22,15.4,142.6,14.6,0.7,7.4,0.9,36.2,81.9,105.3,21.8,672,11.8,0.7,26.3,4.4,1.9,14.6,0.7,2.3,0.6,21.7,0.6,12,3.2,0.25,0.25,0.25,2.5,0.5,0.1,22.9,2,509,36,71,1.76,0.25,0.05
588594C,241253,445681,1.2,2.3,10.6,49,0.29,393,42,2.02,2.06,0.741,1.784,8,11.4,90.4,54,31.5,31.5,22.7,162.7,15,1.3,35.9,0.6,30.9,62.1,177.3,27.2,422,11,1.1,34.3,4.4,3.8,8.2,0.5,1.6,0.6,17.2,0.6,8.9,3.4,0.4,0.2,0.25,1.4,0.3,0.25,16.6,2,631,33,63,1.62,1.77,0.93
588595C,236308,444525,2.1,3,13.9,56,0.32,500,100,2.17,1.77,0.938,2.508,8.8,12.2,91.3,57,41.9,37.2,26.3,158.7,17.5,1.3,4.6,0.8,21.5,77.6,155.2,36.2,320.9,17.5,1.3,42.7,2.4,3.7,5.9,0.5,1.8,0.7,22.3,0.8,11.1,3.7,0.25,0.5,0.25,3.2,0.4,0.25,13.3,2,1024,53,108,1.28,1.56,0.74
588596C,227670,396130,2.1,2.1,10.4,80,0.63,500,100,1.66,1.87,1.172,0.128,5.38,8.7,71.1,62.4,11,24.1,16.4,55.8,11.9,0.5,6.1,0.4,7.8,55.8,213.1,39.5,1692.2,18.6,0.9,36,5.7,5.4,40.6,1.2,4.4,0.4,17.6,0.9,13.3,4.1,0.25,0.25,0.25,1.5,0.5,0.25,3.6,0.5,322,40,73,1.08,0.25,0.05
588599C,230023,409024,1.2,2.5,20,63,0.32,500,100,3.81,0.67,0.799,0.266,7.64,14.6,96.6,79.5,34.5,50.3,35.5,206.8,22.5,0.8,12,0.6,11.4,126.8,204.5,33.7,448.3,19.1,0.7,44.8,8.3,2.2,10.7,0.7,1.9,0.4,32,0.6,14,3.1,0.5,0.2,0.25,2,1.5,0.25,5.6,3,788,57,102,1.34,0.74,0.44
588600C,234280,447780,0.5,0.6,6.2,61,0.16,1106,186,1.83,0.41,0.536,0.067,2.48,4.8,37.4,32.7,8.2,10.4,9.9,24.9,7.3,0.4,5.7,0.9,61.2,56.8,58.3,25.6,1331.8,11,1.3,21.2,3,2.9,33.1,0.2,2.3,1.2,20.1,0.6,9.7,3.4,0.25,0.1,0.25,2.4,0.2,0.1,23.3,2,366,23,46,1.11,0.25,0.13
588601C,202638,388028,2.6,5.9,17,55,0.1,500,17,1.46,4.72,0.921,0.508,7.42,13.2,145.6,421.4,43.6,130.4,54.7,92.7,21.2,1.1,1.9,0.9,82.2,77.8,133.8,16,127,19.6,2.3,7,1.5,3.7,4.7,1.6,2.7,1,58.5,0.9,17.1,24.7,0.25,0.1,0.1,1.8,0.2,0.25,11.1,4,139,11,24,2.35,6.34,5.59
588602C,211004,405616,1.2,2.5,12.1,47,0.3,500,36,3.04,1.54,0.941,0.572,9.47,11.8,81.5,50.7,14.7,19.6,8.7,98.2,17.5,1.1,5.1,0.5,37.9,109.2,120.8,39.2,472.6,20.3,0.8,46.5,8.4,4,8.6,1.6,3.3,0.1,22.5,0.4,14.8,3.6,0.1,0.1,0.25,2.6,0.2,0.25,12.8,2,764,49,102,1.93,0.61,0.21
588603C,223320,420210,1.3,1.3,10,68,0.37,500,100,1.8,0.86,0.734,0.467,4.52,4.9,43.9,31.2,21.6,19.3,15.6,77.2,9.9,1.3,16,0.6,15.5,54.2,123.2,30.3,742,13.2,1.1,30.9,7.3,2.8,15,0.1,2.3,1,18.4,0.5,10.9,3.5,0.25,0.2,0.25,1.3,0.25,0.3,9.5,1,347,40,76,1.1,0.25,0.12
588605C,184748,407780,1,0.7,6.6,37,0.14,1972,388,1.45,1.01,0.325,0.161,5.62,4.8,49.7,22.7,5.1,5.8,7.5,53.7,10.5,0.25,5.9,2.5,208.4,48.7,123.4,15.9,120.2,6.6,1.9,23.2,2.9,0.8,3.4,0.3,1.4,1.3,65.7,0.15,11,3.3,0.1,0.5,0.1,5.9,0.3,0.25,16.6,2,257,30,58,2.05,0.58,0.35
588606C,189135,409759,0.9,0.4,5.8,24,0.1,1373,752,1.2,0.85,0.215,0.624,5.43,2.7,28.4,11.1,14.1,3,2.9,47.1,10.2,0.2,6.8,3.3,569.4,37.6,122.4,10.3,144.3,5.7,0.9,18.9,1.9,0.7,4.1,0.5,0.7,1.9,57.7,0.15,10.8,5.4,0.25,0.5,0.2,2.6,0.7,0.25,48.5,2,240,26,49,1.23,0.25,0.05
588607C,211371,409239,1.7,2.9,14.9,49,0.43,215,4,3.4,1.77,0.877,0.434,7.02,14.4,89,57.9,19,26.9,29.8,184.1,21.2,0.8,3,0.8,37.2,132.7,148.7,44,401.8,22,0.9,51.8,10.3,4.5,8.7,1.7,4.2,1.3,27.9,1,15.8,4.5,0.2,0.4,0.25,4,0.6,0.25,11.8,3,876,54,121,2.41,1.11,0.52
588608C,208902,405494,1.3,2.3,12.1,52,0.3,241,100,2.99,1.35,1.029,0.127,4.94,10.1,71.5,50.4,9,17.7,10.6,69.6,16.8,0.4,2.2,0.4,15.8,105.7,120.4,42.5,522.1,22.1,0.7,47.5,5,4.4,11.9,1.5,4.4,1,18.2,0.5,13.8,4,0.2,0.2,0.1,2.4,0.8,0.2,3.9,3,678,51,98,0.5,0.25,0.48
588609C,203862,388711,0.5,0.5,4,14,0.06,712,437,0.79,0.77,0.164,1.261,34.91,3.5,67.7,29.2,22.1,7.5,7.7,91.9,6.9,1.4,8.7,2.8,293,39,27.9,24.8,54.7,9.5,6.7,33.7,1.5,5.7,3,0.8,0.3,0.7,36.5,1.2,13.2,23.3,0.25,0.4,0.25,1.5,0.8,0.2,68.7,1,109,40,87,2.63,2.65,1.46
588611C,204550,405317,1.6,4.1,20.3,62,0.19,500,100,4.22,0.51,0.963,0.066,5.59,14.5,82.4,64.4,16.3,35.2,36.8,127.2,24.3,0.9,4.4,0.2,2.7,165.9,119.4,50.6,395.5,24.1,0.5,71.2,11.5,5.6,8.4,0.6,4.5,0.8,32,0.7,21.1,4.8,0.3,0.1,0.25,3.2,0.25,0.25,0.8,3,804,85,161,2.6,0.81,0.41
588612C,205662,395430,1.5,2.3,12.2,51,0.2,144,71,2.9,1,0.777,0.228,7.22,10.8,81.1,50.6,18.8,15,15.2,84.7,16.4,0.7,33.5,0.9,32.6,101,107.4,32.6,433.9,16,1.1,31.3,4.9,3,9.1,0.6,3.4,1,39.8,0.1,13.4,3.1,0.25,0.2,0.1,2.6,0.2,0.25,7.5,2,563,34,70,1.15,0.25,0.05
588614C,203340,387388,2.3,3.3,13.9,55,0.11,500,72,3.07,1.4,0.76,0.164,6.13,15.7,91.2,87,19.6,32,20.9,72,20.8,1,2.6,0.7,106.6,149.6,90.4,29.2,314.9,28,6.8,27.5,3.2,3.5,8.8,2.1,4.5,0.8,54.2,1.8,20.1,35.4,0.1,0.3,0.25,3,0.3,0.1,12.8,4,438,35,67,1.07,0.54,0.23
588615C,220731,389779,0.5,1.8,12.9,38,0.44,510,23,3.54,1.25,0.648,0.922,16.46,10.9,82.2,58.9,69.7,39.4,12.1,189.6,17.9,0.1,319,0.5,39.5,114.2,101.7,37.9,351.2,11.1,2.6,47.9,5.8,5.3,6.3,0.5,0.3,0.8,21.8,1.2,10.2,3.4,0.3,0.4,0.2,1.7,0.9,0.4,13.1,2,813,49,94,0.5,0.95,0.71
588616C,243861,444799,1,3.5,15.9,49,0.37,500,100,4.21,1.47,0.783,0.92,10.56,13.3,94.2,71.3,47.3,35.1,14.1,161.7,21.3,0.8,110.9,0.3,15.7,155.1,149.2,44,472.5,17.9,1.2,50.3,5.1,4.2,9.6,0.6,3.2,0.5,35,0.8,14.2,4.6,0.25,0.2,0.25,3,0.9,0.25,12.3,2,1254,48,112,1.07,0.25,0.05
588617C,227138,398845,1.1,2.4,12.7,44,0.61,503,100,2.51,1.93,0.732,0.49,7.33,10.8,82.7,72.9,23.9,46.3,40,170.7,17.5,1.4,23.6,1.4,35.4,92.8,398,39.9,334.9,15.7,1.3,50.5,7.4,2.5,7.9,1,2.5,0.5,36,0.5,11.8,3.9,0.25,0.7,0.25,2.2,0.7,0.1,11.8,3,635,53,92,2.44,0.71,0.29
588619C,208874,405639,1,2.9,12.9,42,0.25,126,17,3.44,1.5,1.016,0.438,9.68,12.9,97.6,60.1,16,25.6,11.3,106.4,21.6,0.9,7,0.5,28.3,125.3,125.7,46.1,473,22.4,1,51.2,6.2,6,10.4,0.5,2.6,0.7,22.9,0.3,15.4,4.5,0.4,0.25,0.25,3,0.7,0.1,8.8,3,865,58,117,1.24,0.63,0.28
588620C,213650,403100,1.4,2.2,12,54,0.3,302,100,2.75,0.91,0.721,0.181,7.41,8.4,66.8,41.4,18.3,18.1,17.1,92.9,15,0.7,59.8,1.3,20,91.3,138.7,33.5,494.7,17.2,3,42.5,5.1,2.8,10.2,1,2.9,0.9,22.7,0.3,10.6,3.8,0.3,0.7,0.2,3.1,0.25,0.25,7.7,2,699,42,89,0.5,0.25,0.05
588621C,204521,387633,1.5,3,10,46,0.26,114,51,2.38,1.8,0.746,0.81,13.64,10,96.9,94.9,27.2,41.9,25.4,131.7,13.6,1.6,6.3,1,63.6,96.7,93.1,37,453.8,15.4,8.1,46.2,4.7,4.2,9.2,0.9,2.4,1,60.2,1.2,13.4,8.5,0.25,0.3,0.25,6.2,0.8,0.25,25.7,2,485,48,98,0.5,1.29,0.52
588622C,211941,406248,1.5,2.4,12.2,50,0.33,18,150,2.75,1.49,1.054,1.597,7.03,11,86,44.1,22.4,21.7,18.1,130.9,17.6,1.4,2,0.8,18.1,95.9,183.1,40.1,511.1,25.3,1.2,50.2,6.2,3.7,10.5,1.8,3.4,0.8,23.7,0.5,12,4.7,0.25,0.4,0.25,3.1,0.6,0.25,8.5,3,1161,50,114,2.19,0.72,0.14
588623C,220356,417599,0.9,1.8,10.9,55,0.24,17,100,2.86,0.79,0.616,0.971,6.52,6.8,49.8,30.7,84.6,45,12.2,158.5,12.8,0.9,34,0.5,16.4,81.3,94.6,35.1,531.8,12.7,1.8,37.1,8.3,2.2,11,0.9,3,0.5,20.6,0.6,11.2,3.3,0.2,1.1,0.25,1.4,0.6,0.25,8.7,2,752,44,86,0.5,0.25,0.05
588624C,209478,403326,1.4,2.7,14.4,51,0.26,500,87,3.69,1.45,0.903,0.324,8.05,14.6,80.1,51.9,16.6,20.6,16.8,97.5,20.2,1.6,4.2,0.5,15.1,129.6,118.4,45.8,438.9,20.5,0.8,53.6,8.6,5.6,9,1.1,4,0.7,22.6,0.8,16.4,4.6,0.3,0.25,0.25,2.6,0.4,0.1,5.8,4,879,61,126,1.63,0.56,0.13
588625C,204985,398106,1.7,2.1,12.7,57,0.29,500,233,2.87,0.66,0.866,0.284,7.28,9,70,30.8,17.5,14.4,21.5,135.8,15.8,0.3,17.5,0.4,18,97.8,107.9,43.3,735.6,17.4,0.8,39.7,5.1,5.9,15,0.3,3.3,1.1,53.3,0.7,14,3.6,0.2,0.2,0.25,2.3,0.25,0.25,4.5,2,659,49,99,0.5,0.25,2.91
588626C,222146,391463,1.2,2.4,13.2,46,0.51,200,5,3.25,1.53,0.689,0.932,8.9,14.3,90.4,46.9,50.3,31.5,26.6,207.9,19,0.7,34.8,0.7,40.6,119.8,133.7,41.8,523.1,14.4,1.1,51.4,5.7,3.6,10.4,0.5,3.1,0.4,29.6,0.1,13.3,4.4,0.25,0.6,0.1,5.4,1,0.25,29.1,2,1035,47,108,1.26,0.25,0.12
588627C,213195,408127,1.5,2.3,12.1,55,0.35,500,100,2.69,4.68,0.968,0.136,5.14,9.5,78.9,42.7,12.9,21.2,17.2,67,15.5,0.8,5.5,0.3,14.1,90.7,161.3,37.3,502.1,23.3,0.4,43.9,8.5,3.8,11.1,0.7,3,0.2,19.4,0.8,12.7,3,0.25,0.1,0.25,2.6,0.5,0.3,2,2,644,47,92,1.39,0.6,0.14
588628C,223369,394990,1.5,1.2,9.3,58,0.64,368,100,1.83,2.29,0.656,0.276,4.47,8.3,46.7,36.6,11.1,19.8,33.7,231,11.2,0.6,14.1,1.1,29.7,66.5,304.9,32.5,653.5,13.8,0.9,36.9,6.5,4,13.4,0.3,2.9,0.6,34.1,0.5,9.1,3.5,0.25,1.4,0.25,2.2,0.9,0.25,9.1,2,384,40,61,2.06,0.25,0.13
588629C,226619,399224,1.6,2.3,13.4,59,0.67,268,32,2.61,1.5,0.88,0.362,6.21,9,79.8,77.6,22.6,45.2,130.2,270,17.1,0.3,13.9,0.6,15.8,89.2,232,33.9,729.8,16.8,0.6,39.8,4.2,3.9,17.1,0.1,2.1,0.4,29.5,0.2,10.2,3.9,0.25,0.25,0.25,3.7,0.7,0.25,9.3,3,633,41,76,1.38,0.25,0.21
588631C,223084,416760,1.9,2,12.9,61,0.29,5769,4918,2.56,0.55,0.685,0.076,5.48,8.5,68.5,45.3,15.8,21.5,19.7,78.9,14.1,1.1,16.4,0.8,66.7,81.9,121.1,29,548.6,13.1,1.9,34.7,6.8,2,10.8,0.5,2.6,0.3,24,0.8,11,3.8,0.25,0.25,0.25,2,0.3,0.25,17.3,2,412,42,76,1.54,0.71,0.23
588633C,212770,409538,1.9,2.4,13.5,55,0.35,500,100,3.02,1.6,1.169,0.2,6.06,10.1,82.2,48.5,10.9,18.9,16.9,85.4,17.4,1.5,1.8,0.4,14,98.1,142.7,39.1,627.1,27.5,0.2,47.9,7.6,3.6,13.1,1.8,3.8,0.2,21.6,1.3,14.3,4.2,0.25,0.3,0.1,3,0.2,0.25,3.1,2,661,49,106,2.38,0.25,0.1
588635C,186002,407706,0.15,0.3,14,8,0.25,2829,400,0.29,0.19,0.264,0.178,17.99,12.9,88.4,44.9,22,6.5,13.2,35.7,9.3,0.25,7.7,18.6,168.7,12.6,23.2,43,67.2,6.4,6.7,138.3,20.5,4.3,1.4,0.5,0.3,0.9,36.3,0.15,23.5,38.4,0.1,0.25,0.25,2,0.4,0.25,32.6,0.5,65,100,431,1.17,0.85,0.38
588636C,205070,398133,1.2,1.8,9.8,44,0.27,147,67,2.22,0.76,0.705,0.764,10.98,8,56.8,31,27.3,11.1,32.3,98.3,13.4,0.4,34.1,0.7,69.8,76.1,92.5,37.8,720.4,14.1,0.9,45.3,5,3.5,14.9,0.5,2.2,0.6,33,0.9,12,3.1,0.25,0.1,0.25,2.5,0.3,0.25,17.9,2,575,44,91,1.15,0.25,0.05
588637C,217362,415449,1.5,2.4,12.8,56,0.44,229,100,2.78,1.07,0.754,1.024,5.77,7.5,70.5,42.6,22.6,22.7,31.7,173.3,15.4,0.9,15.2,0.8,23.7,92.9,119.5,32.8,504.5,15.7,2.3,36.2,2.5,3.9,9.8,1.7,2.9,1,40.5,0.7,11.6,3.9,0.4,0.7,0.25,3.3,1.6,0.2,12.5,2,764,37,75,4.44,3.67,1.87
588638C,212034,402696,1.1,3.4,16.2,46,0.42,94,100,4.17,0.98,0.789,0.831,8.02,14.8,106.4,61.1,34.3,33.3,42.4,170,24.6,0.9,9.1,0.8,14,163.4,143.1,40.6,324.3,19.6,2.3,52.4,9.1,4.1,6.2,0.2,3.2,1.6,36.5,0.7,16.4,5.3,0.25,0.2,0.5,3.8,0.8,0.25,5.9,4,1299,56,117,4.07,0.82,0.17
588639C,222803,394971,1.7,2.7,13.6,62,0.29,500,100,2.53,1.6,0.784,0.149,5.29,9.9,66,49.6,16.3,23.8,21.4,110.5,16.1,0.5,31.4,0.6,17.3,85.8,392.3,30.7,655.2,16.6,1.1,33.7,4.3,4.5,14.3,0.4,3.4,1.1,27,0.8,11.8,3.8,0.25,0.3,0.25,2.3,0.8,0.25,4.5,2,497,37,75,2.34,0.25,0.05
588640C,209341,405129,1.5,2.8,14.2,51,0.26,500,33,3.36,1.37,1.069,0.189,6.08,12.8,94.9,61.1,13.6,24.3,17.6,98.5,20.5,1.4,4.1,1.1,31,130.6,121.3,54,448.7,24,1,65.3,9,6,9.3,0.2,4.4,1.4,23.1,1.1,18.3,4.8,0.2,0.25,0.1,2.5,0.5,0.25,7,3,852,67,131,2.78,0.71,0.19
588641C,208563,398804,1.6,2,11.8,52,0.31,500,2,2.85,1.27,0.758,1.203,9.2,11.5,65.6,40.8,21.8,20.2,19.6,108,16.1,1.1,6.6,0.7,21.3,108.9,108.6,42.1,597.1,18,1.2,51,6.7,5.9,13.1,0.1,3,1.5,23.9,0.3,13.1,4.6,0.1,0.1,0.25,2.8,0.6,0.2,10.2,2,899,53,119,1.25,0.25,0.12
588642C,205742,389487,1.1,2.5,10.4,34,0.13,375,194,2.19,1.06,0.822,1.286,14.29,9.6,95.3,73.5,24.8,31.5,23.8,106.7,17.2,0.25,9.6,3.2,182.3,92.9,86,51.1,280.1,19,6.7,68.4,4.8,5.4,5.2,1,3.3,2.2,55.3,0.5,18.5,14.4,0.1,0.1,0.25,3,0.7,0.25,35.3,3,406,76,156,1.78,0.25,0.15
588643C,211225,403065,1.2,3.5,16.6,50,0.26,500,100,4.35,1.19,0.909,0.369,7.82,12.7,106,62.4,18.9,25.5,15.4,115.2,23.7,0.7,5.3,0.7,8.8,149.5,156.5,37.5,519.3,21.2,1.4,43.8,2.8,3.2,10.7,1.5,3.4,0.8,29.3,0.7,14.7,4.8,0.25,0.25,0.25,2.9,0.8,0.1,4.9,4,1183,46,95,1.56,0.51,0.05
588644C,208141,421590,1.2,2.7,11.5,47,0.33,777,56,1.71,2.15,0.922,0.273,7.36,12.3,105.6,62.2,29,25.4,37.6,146.5,15,0.6,10.4,1.3,54.4,65.2,166.8,37.6,265.8,14.4,2,42.4,6.3,3.5,7.1,0.6,3.4,0.6,25.1,0.4,13.1,7.6,0.25,0.5,0.25,1.9,0.4,0.25,14.5,2,475,52,98,2.06,1.47,1.04
588645C,207452,390266,0.9,3.2,13.6,44,0.26,551,33,3.73,1.48,0.955,0.545,7.52,19.5,124,64.6,20.1,27.4,29.6,109.7,21.7,0.9,4.5,1,37.6,150.1,107.9,49.3,456.1,17.4,2.2,58.7,7.4,5.8,10.2,0.3,4.3,1.1,36.8,1,16.5,6,0.2,0.25,0.25,2.9,0.8,0.25,8.8,4,817,58,143,1.8,0.25,0.12
588646C,204818,394813,0.1,0.7,8,15,0.46,2610,244,0.86,1.24,0.376,0.192,4.5,13.6,40,57.6,9.1,13.2,42.6,49.6,9.2,0.25,22.8,7.4,66.3,39.1,49.1,31.7,92.8,5.9,0.4,59.4,9.8,3.3,1.9,0.1,3.5,1.5,90.1,0.2,18.2,8.6,1.4,0.1,0.25,1.4,0.25,0.25,9,1,144,37,92,3.57,0.64,0.11
588647C,210821,427077,0.5,1.4,6,20,0.18,4722,284,0.69,2.5,0.555,0.254,17.37,9.1,81.7,35.2,51.5,21.5,43.6,133.6,8.8,1.2,6.3,3.3,119.8,30.6,87.6,28.8,134.7,8.4,25.8,32.9,0.3,4.8,2.2,1,0.1,0.9,16,0.6,7.2,7.6,0.3,0.6,0.25,1.7,0.4,0.25,33.6,3,176,34,69,1.77,3.13,0.94
